lon,lat,mag,mesh_code
140.0625,38.125,8.17,574010
140.9375,38.0417,8.5,574007
140.8125,38.0417,8.5,574006
140.6875,38.0417,8.33,574005
140.5625,38.0417,8.17,574004
140.4375,38.0417,7.67,574003
140.3125,38.0417,7.5,574002
140.1875,38.0417,7.67,574001
140.0625,38.0417,8.17,574000
139.9375,38.625,8.67,573977
139.8125,38.625,8.5,573976
139.6875,38.625,8.5,573975
139.5625,38.625,8.5,573974
139.9375,38.5417,8.5,573967
139.8125,38.5417,8.5,573966
139.6875,38.5417,8.5,573965
139.5625,38.5417,8.5,573964
139.9375,38.4583,8.33,573957
139.8125,38.4583,8.33,573956
139.6875,38.4583,8.33,573955
139.5625,38.4583,8.5,573954
139.4375,38.4583,8.5,573953
139.3125,38.4583,8.5,573952
139.1875,38.4583,8.67,573951
139.9375,38.375,8.33,573947
139.8125,38.375,8.33,573946
139.6875,38.375,8.33,573945
139.5625,38.375,8.33,573944
139.4375,38.375,8.5,573943
139.9375,38.2917,8.33,573937
139.8125,38.2917,8.33,573936
139.6875,38.2917,8.33,573935
139.5625,38.2917,8.5,573934
139.4375,38.2917,8.5,573933
139.9375,38.2083,8.33,573927
139.8125,38.2083,8.33,573926
139.6875,38.2083,8.33,573925
139.5625,38.2083,8.5,573924
139.4375,38.2083,8.5,573923
139.9375,38.125,8.33,573917
139.8125,38.125,8.33,573916
139.6875,38.125,8.33,573915
139.5625,38.125,8.5,573914
139.4375,38.125,8.5,573913
139.3125,38.125,8.5,573912
139.9375,38.0417,8.33,573907
139.8125,38.0417,8.33,573906
139.6875,38.0417,8.33,573905
139.5625,38.0417,8.33,573904
139.4375,38.0417,8.33,573903
139.3125,38.0417,8.5,573902
139.1875,38.0417,8.5,573901
138.5625,38.375,8.67,573844
138.4375,38.375,8.67,573843
138.5625,38.2917,8.67,573834
138.4375,38.2917,8.67,573833
138.5625,38.2083,8.67,573824
138.4375,38.2083,8.67,573823
138.3125,38.2083,8.67,573822
138.5625,38.125,8.67,573814
138.4375,38.125,8.5,573813
138.3125,38.125,8.67,573812
138.1875,38.125,8.67,573811
138.5625,38.0417,8.5,573804
138.4375,38.0417,8.5,573803
138.3125,38.0417,8.5,573802
138.1875,38.0417,8.67,573801
141.0625,37.7917,8.17,564150
141.0625,37.7083,8.17,564140
141.0625,37.625,7.83,564130
141.0625,37.5417,7.5,564120
141.0625,37.4583,7.5,564110
141.0625,37.375,7.67,564100
140.9375,37.9583,8.33,564077
140.8125,37.9583,8.33,564076
140.6875,37.9583,8.33,564075
140.5625,37.9583,8.17,564074
140.4375,37.9583,7.83,564073
140.3125,37.9583,7.83,564072
140.1875,37.9583,7.83,564071
140.0625,37.9583,8.17,564070
140.9375,37.875,8.17,564067
140.8125,37.875,8.33,564066
140.6875,37.875,8.33,564065
140.5625,37.875,8.17,564064
140.4375,37.875,8,564063
140.3125,37.875,8,564062
140.1875,37.875,8,564061
140.0625,37.875,8.17,564060
140.9375,37.7917,8.17,564057
140.8125,37.7917,8.17,564056
140.6875,37.7917,8.17,564055
140.5625,37.7917,8.17,564054
140.4375,37.7917,8,564053
140.3125,37.7917,8,564052
140.1875,37.7917,8.17,564051
140.0625,37.7917,8.17,564050
140.9375,37.7083,8,564047
140.8125,37.7083,8,564046
140.6875,37.7083,7.83,564045
140.5625,37.7083,8,564044
140.4375,37.7083,8,564043
140.3125,37.7083,8.17,564042
140.1875,37.7083,8.17,564041
140.0625,37.7083,8.17,564040
140.9375,37.625,7.67,564037
140.8125,37.625,7.67,564036
140.6875,37.625,7.67,564035
140.5625,37.625,7.83,564034
140.4375,37.625,8,564033
140.3125,37.625,8.17,564032
140.1875,37.625,8.17,564031
140.0625,37.625,8.17,564030
140.9375,37.5417,7.33,564027
140.8125,37.5417,7.5,564026
140.6875,37.5417,7.67,564025
140.5625,37.5417,7.83,564024
140.4375,37.5417,8.17,564023
140.3125,37.5417,8.33,564022
140.1875,37.5417,8.33,564021
140.0625,37.5417,8.33,564020
140.9375,37.4583,7.5,564017
140.8125,37.4583,7.67,564016
140.6875,37.4583,7.83,564015
140.5625,37.4583,8,564014
140.4375,37.4583,8.17,564013
140.3125,37.4583,8.33,564012
140.1875,37.4583,8.33,564011
140.0625,37.4583,8.33,564010
140.9375,37.375,7.67,564007
140.8125,37.375,7.83,564006
140.6875,37.375,7.83,564005
140.5625,37.375,8,564004
140.4375,37.375,8.17,564003
140.3125,37.375,8.33,564002
140.1875,37.375,8.33,564001
140.0625,37.375,8.33,564000
139.9375,37.9583,8.17,563977
139.8125,37.9583,8.33,563976
139.6875,37.9583,8.33,563975
139.5625,37.9583,8.33,563974
139.4375,37.9583,8.33,563973
139.3125,37.9583,8.5,563972
139.1875,37.9583,8.67,563971
139.0625,37.9583,8.67,563970
139.9375,37.875,8.17,563967
139.8125,37.875,8.17,563966
139.6875,37.875,8.33,563965
139.5625,37.875,8.33,563964
139.4375,37.875,8.33,563963
139.3125,37.875,8.5,563962
139.1875,37.875,8.67,563961
139.0625,37.875,8.67,563960
139.9375,37.7917,8.17,563957
139.8125,37.7917,8.17,563956
139.6875,37.7917,8.33,563955
139.5625,37.7917,8.33,563954
139.4375,37.7917,8.33,563953
139.3125,37.7917,8.67,563952
139.1875,37.7917,8.67,563951
139.0625,37.7917,8.5,563950
139.9375,37.7083,8.17,563947
139.8125,37.7083,8.17,563946
139.6875,37.7083,8.33,563945
139.5625,37.7083,8.33,563944
139.4375,37.7083,8.5,563943
139.3125,37.7083,8.67,563942
139.1875,37.7083,8.5,563941
139.0625,37.7083,8.33,563940
139.9375,37.625,8.17,563937
139.8125,37.625,8.33,563936
139.6875,37.625,8.5,563935
139.5625,37.625,8.5,563934
139.4375,37.625,8.5,563933
139.3125,37.625,8.5,563932
139.1875,37.625,8.5,563931
139.0625,37.625,8.33,563930
139.9375,37.5417,8.33,563927
139.8125,37.5417,8.33,563926
139.6875,37.5417,8.67,563925
139.5625,37.5417,8.67,563924
139.4375,37.5417,8.5,563923
139.3125,37.5417,8.5,563922
139.1875,37.5417,8.5,563921
139.0625,37.5417,8.33,563920
139.9375,37.4583,8.33,563917
139.8125,37.4583,8.5,563916
139.6875,37.4583,8.67,563915
139.5625,37.4583,8.67,563914
139.4375,37.4583,8.5,563913
139.3125,37.4583,8.5,563912
139.1875,37.4583,8.33,563911
139.0625,37.4583,8.33,563910
139.9375,37.375,8.33,563907
139.8125,37.375,8.33,563906
139.6875,37.375,8.5,563905
139.5625,37.375,8.5,563904
139.4375,37.375,8.5,563903
139.3125,37.375,8.33,563902
139.1875,37.375,8.33,563901
139.0625,37.375,8.17,563900
138.5625,37.9583,8.5,563874
138.4375,37.9583,8.5,563873
138.3125,37.9583,8.5,563872
138.1875,37.9583,8.67,563871
138.9375,37.875,8.67,563867
138.8125,37.875,8.67,563866
138.4375,37.875,8.5,563863
138.3125,37.875,8.5,563862
138.1875,37.875,8.67,563861
138.9375,37.7917,8.5,563857
138.8125,37.7917,8.5,563856
138.3125,37.7917,8.5,563852
138.1875,37.7917,8.5,563851
138.9375,37.7083,8.33,563847
138.8125,37.7083,8.5,563846
138.9375,37.625,8.33,563837
138.8125,37.625,8.33,563836
138.6875,37.625,8.5,563835
138.9375,37.5417,8.33,563827
138.8125,37.5417,8.33,563826
138.6875,37.5417,8.33,563825
138.9375,37.4583,8.17,563817
138.8125,37.4583,8.17,563816
138.6875,37.4583,8.33,563815
138.5625,37.4583,8.67,563814
138.9375,37.375,8.17,563807
138.8125,37.375,8,563806
138.6875,37.375,8.33,563805
138.5625,37.375,8.67,563804
138.4375,37.375,8.67,563803
137.3125,37.5417,8.67,563722
137.1875,37.5417,8.67,563721
137.3125,37.4583,8.67,563712
137.1875,37.4583,8.5,563711
137.0625,37.4583,8.5,563710
137.3125,37.375,8.5,563702
137.1875,37.375,8.5,563701
137.0625,37.375,8.5,563700
136.9375,37.875,8.67,563667
136.9375,37.625,8.67,563637
136.8125,37.625,8.67,563636
136.8125,37.5417,8.67,563626
136.9375,37.4583,8.5,563617
136.9375,37.375,8.5,563607
136.8125,37.375,8.67,563606
136.6875,37.375,8.67,563605
141.0625,37.2917,7.67,554170
141.0625,37.2083,7.5,554160
141.0625,37.125,7.5,554150
140.9375,37.2917,7.67,554077
140.8125,37.2917,7.83,554076
140.6875,37.2917,7.83,554075
140.5625,37.2917,7.83,554074
140.4375,37.2917,8,554073
140.3125,37.2917,8.17,554072
140.1875,37.2917,8.33,554071
140.0625,37.2917,8.33,554070
140.9375,37.2083,7.5,554067
140.8125,37.2083,7.83,554066
140.6875,37.2083,7.67,554065
140.5625,37.2083,7.67,554064
140.4375,37.2083,7.83,554063
140.3125,37.2083,8,554062
140.1875,37.2083,8,554061
140.0625,37.2083,8.17,554060
140.9375,37.125,7.5,554057
140.8125,37.125,7.67,554056
140.6875,37.125,7.67,554055
140.5625,37.125,7.33,554054
140.4375,37.125,7.5,554053
140.3125,37.125,7.83,554052
140.1875,37.125,8,554051
140.0625,37.125,8,554050
140.9375,37.0417,7.5,554047
140.8125,37.0417,7.67,554046
140.6875,37.0417,7.5,554045
140.5625,37.0417,7.33,554044
140.4375,37.0417,7.5,554043
140.3125,37.0417,7.67,554042
140.1875,37.0417,8,554041
140.0625,37.0417,8,554040
140.9375,36.9583,7.5,554037
140.8125,36.9583,7.5,554036
140.6875,36.9583,7.5,554035
140.5625,36.9583,7.5,554034
140.4375,36.9583,7.67,554033
140.3125,36.9583,7.67,554032
140.1875,36.9583,8,554031
140.0625,36.9583,8.33,554030
140.9375,36.875,7.5,554027
140.8125,36.875,7.5,554026
140.6875,36.875,7.5,554025
140.5625,36.875,7.5,554024
140.4375,36.875,7.67,554023
140.3125,36.875,7.67,554022
140.1875,36.875,8.17,554021
140.0625,36.875,8.5,554020
140.8125,36.7917,7.5,554016
140.6875,36.7917,7.5,554015
140.5625,36.7917,7.67,554014
140.4375,36.7917,7.83,554013
140.3125,36.7917,7.83,554012
140.1875,36.7917,8.17,554011
140.0625,36.7917,8.5,554010
140.6875,36.7083,7.5,554005
140.5625,36.7083,7.67,554004
140.4375,36.7083,7.83,554003
140.3125,36.7083,7.83,554002
140.1875,36.7083,8,554001
140.0625,36.7083,8.17,554000
139.9375,37.2917,8.17,553977
139.8125,37.2917,8.17,553976
139.6875,37.2917,8.33,553975
139.5625,37.2917,8.33,553974
139.4375,37.2917,8.33,553973
139.3125,37.2917,8.33,553972
139.1875,37.2917,8.33,553971
139.0625,37.2917,8.17,553970
139.9375,37.2083,8.17,553967
139.8125,37.2083,8.17,553966
139.6875,37.2083,8.17,553965
139.5625,37.2083,8.17,553964
139.4375,37.2083,8.33,553963
139.3125,37.2083,8.33,553962
139.1875,37.2083,8.17,553961
139.0625,37.2083,8.17,553960
139.9375,37.125,8,553957
139.8125,37.125,8,553956
139.6875,37.125,8,553955
139.5625,37.125,8,553954
139.4375,37.125,8.17,553953
139.3125,37.125,8.17,553952
139.1875,37.125,8.33,553951
139.0625,37.125,8.33,553950
139.9375,37.0417,8,553947
139.8125,37.0417,7.83,553946
139.6875,37.0417,7.83,553945
139.5625,37.0417,8,553944
139.4375,37.0417,8.17,553943
139.3125,37.0417,8.17,553942
139.1875,37.0417,8.33,553941
139.0625,37.0417,8.5,553940
139.9375,36.9583,8,553937
139.8125,36.9583,7.83,553936
139.6875,36.9583,7.83,553935
139.5625,36.9583,8,553934
139.4375,36.9583,8,553933
139.3125,36.9583,8.17,553932
139.1875,36.9583,8.17,553931
139.0625,36.9583,8.5,553930
139.9375,36.875,8.17,553927
139.8125,36.875,7.83,553926
139.6875,36.875,7.83,553925
139.5625,36.875,8,553924
139.4375,36.875,8,553923
139.3125,36.875,8,553922
139.1875,36.875,8,553921
139.0625,36.875,8.33,553920
139.9375,36.7917,8.17,553917
139.8125,36.7917,8,553916
139.6875,36.7917,7.83,553915
139.5625,36.7917,8,553914
139.4375,36.7917,8,553913
139.3125,36.7917,8,553912
139.1875,36.7917,8,553911
139.0625,36.7917,8.17,553910
139.9375,36.7083,8,553907
139.8125,36.7083,8,553906
139.6875,36.7083,7.83,553905
139.5625,36.7083,8,553904
139.4375,36.7083,8,553903
139.3125,36.7083,8,553902
139.1875,36.7083,8,553901
139.0625,36.7083,8.17,553900
138.9375,37.2917,8,553877
138.8125,37.2917,8,553876
138.6875,37.2917,8.17,553875
138.5625,37.2917,8.5,553874
138.4375,37.2917,8.67,553873
138.3125,37.2917,8.67,553872
138.9375,37.2083,8.17,553867
138.8125,37.2083,8.17,553866
138.6875,37.2083,8.17,553865
138.5625,37.2083,8.17,553864
138.4375,37.2083,8.5,553863
138.3125,37.2083,8.5,553862
138.1875,37.2083,8.5,553861
138.0625,37.2083,8.33,553860
138.9375,37.125,8.5,553857
138.8125,37.125,8.33,553856
138.6875,37.125,8,553855
138.5625,37.125,8,553854
138.4375,37.125,8.17,553853
138.3125,37.125,8.33,553852
138.1875,37.125,8.33,553851
138.0625,37.125,8.17,553850
138.9375,37.0417,8.67,553847
138.8125,37.0417,8.5,553846
138.6875,37.0417,8,553845
138.5625,37.0417,7.83,553844
138.4375,37.0417,8.17,553843
138.3125,37.0417,8.33,553842
138.1875,37.0417,8.17,553841
138.0625,37.0417,8.17,553840
138.9375,36.9583,8.83,553837
138.8125,36.9583,8.83,553836
138.6875,36.9583,8.33,553835
138.5625,36.9583,8,553834
138.4375,36.9583,8.17,553833
138.3125,36.9583,8.33,553832
138.1875,36.9583,8.17,553831
138.0625,36.9583,8.17,553830
138.9375,36.875,8.83,553827
138.8125,36.875,9,553826
138.6875,36.875,8.67,553825
138.5625,36.875,8.33,553824
138.4375,36.875,8.33,553823
138.3125,36.875,8.33,553822
138.1875,36.875,8.17,553821
138.0625,36.875,8,553820
138.9375,36.7917,8.5,553817
138.8125,36.7917,8.83,553816
138.6875,36.7917,8.67,553815
138.5625,36.7917,8.5,553814
138.4375,36.7917,8.5,553813
138.3125,36.7917,8.33,553812
138.1875,36.7917,8,553811
138.0625,36.7917,7.67,553810
138.9375,36.7083,8.33,553807
138.8125,36.7083,8.5,553806
138.6875,36.7083,8.5,553805
138.5625,36.7083,8.33,553804
138.4375,36.7083,8.33,553803
138.3125,36.7083,8.33,553802
138.1875,36.7083,8,553801
138.0625,36.7083,7.67,553800
137.3125,37.2917,8.33,553772
137.1875,37.2917,8.33,553771
137.0625,37.2917,8.33,553770
137.0625,37.2083,8.33,553760
137.9375,37.125,8.33,553757
137.0625,37.125,8.33,553750
137.9375,37.0417,8.33,553747
137.8125,37.0417,8.5,553746
137.6875,37.0417,8.33,553745
137.0625,37.0417,8.33,553740
137.9375,36.9583,8.33,553737
137.8125,36.9583,8.33,553736
137.6875,36.9583,8.33,553735
137.5625,36.9583,8.17,553734
137.4375,36.9583,8.17,553733
137.0625,36.9583,8.33,553730
137.9375,36.875,8,553727
137.8125,36.875,8.17,553726
137.6875,36.875,8.17,553725
137.5625,36.875,8.17,553724
137.4375,36.875,8.17,553723
137.0625,36.875,8.33,553720
137.9375,36.7917,7.83,553717
137.8125,36.7917,8,553716
137.6875,36.7917,8,553715
137.5625,36.7917,8,553714
137.4375,36.7917,8.17,553713
137.3125,36.7917,8.17,553712
137.1875,36.7917,8.17,553711
137.0625,36.7917,8.17,553710
137.9375,36.7083,7.67,553707
137.8125,36.7083,7.83,553706
137.6875,36.7083,8,553705
137.5625,36.7083,8.17,553704
137.4375,36.7083,8.17,553703
137.3125,36.7083,8.33,553702
137.1875,36.7083,8.33,553701
137.0625,36.7083,8.33,553700
136.9375,37.2917,8.33,553677
136.8125,37.2917,8.5,553676
136.6875,37.2917,8.67,553675
136.9375,37.2083,8.33,553667
136.8125,37.2083,8.5,553666
136.6875,37.2083,8.67,553665
136.9375,37.125,8.33,553657
136.8125,37.125,8.33,553656
136.6875,37.125,8.5,553655
136.9375,37.0417,8.33,553647
136.8125,37.0417,8.33,553646
136.6875,37.0417,8.5,553645
136.9375,36.9583,8.5,553637
136.8125,36.9583,8.5,553636
136.6875,36.9583,8.5,553635
136.9375,36.875,8.5,553627
136.8125,36.875,8.5,553626
136.6875,36.875,8.5,553625
136.9375,36.7917,8.33,553617
136.8125,36.7917,8.5,553616
136.6875,36.7917,8.5,553615
136.9375,36.7083,8.33,553607
136.8125,36.7083,8.5,553606
136.6875,36.7083,8.33,553605
131.8125,37.2083,8.83,553166
140.6875,36.625,7.67,544075
140.5625,36.625,7.67,544074
140.4375,36.625,7.67,544073
140.3125,36.625,7.83,544072
140.1875,36.625,8,544071
140.0625,36.625,8,544070
140.6875,36.5417,7.67,544065
140.5625,36.5417,7.67,544064
140.4375,36.5417,7.67,544063
140.3125,36.5417,7.83,544062
140.1875,36.5417,8,544061
140.0625,36.5417,8,544060
140.6875,36.4583,7.5,544055
140.5625,36.4583,7.5,544054
140.4375,36.4583,7.67,544053
140.3125,36.4583,7.83,544052
140.1875,36.4583,8,544051
140.0625,36.4583,8,544050
140.6875,36.375,7.5,544045
140.5625,36.375,7.5,544044
140.4375,36.375,7.5,544043
140.3125,36.375,7.67,544042
140.1875,36.375,7.83,544041
140.0625,36.375,8,544040
140.5625,36.2917,7.5,544034
140.4375,36.2917,7.5,544033
140.3125,36.2917,7.67,544032
140.1875,36.2917,7.83,544031
140.0625,36.2917,7.83,544030
140.5625,36.2083,7.5,544024
140.4375,36.2083,7.5,544023
140.3125,36.2083,7.5,544022
140.1875,36.2083,7.67,544021
140.0625,36.2083,7.83,544020
140.5625,36.125,7.5,544014
140.4375,36.125,7.5,544013
140.3125,36.125,7.5,544012
140.1875,36.125,7.67,544011
140.0625,36.125,7.83,544010
140.6875,36.0417,7.67,544005
140.5625,36.0417,7.67,544004
140.4375,36.0417,7.5,544003
140.3125,36.0417,7.5,544002
140.1875,36.0417,7.67,544001
140.0625,36.0417,7.83,544000
139.9375,36.625,8,543977
139.8125,36.625,7.83,543976
139.6875,36.625,7.83,543975
139.5625,36.625,7.83,543974
139.4375,36.625,8,543973
139.3125,36.625,8.17,543972
139.1875,36.625,8.17,543971
139.0625,36.625,8.17,543970
139.9375,36.5417,8,543967
139.8125,36.5417,7.83,543966
139.6875,36.5417,7.83,543965
139.5625,36.5417,7.67,543964
139.4375,36.5417,7.83,543963
139.3125,36.5417,8.33,543962
139.1875,36.5417,8.33,543961
139.0625,36.5417,8.17,543960
139.9375,36.4583,7.83,543957
139.8125,36.4583,7.67,543956
139.6875,36.4583,7.67,543955
139.5625,36.4583,7.67,543954
139.4375,36.4583,8,543953
139.3125,36.4583,8.33,543952
139.1875,36.4583,8.33,543951
139.0625,36.4583,8.17,543950
139.9375,36.375,7.83,543947
139.8125,36.375,7.67,543946
139.6875,36.375,7.67,543945
139.5625,36.375,7.83,543944
139.4375,36.375,8.17,543943
139.3125,36.375,8.17,543942
139.1875,36.375,8,543941
139.0625,36.375,7.83,543940
139.9375,36.2917,8,543937
139.8125,36.2917,7.67,543936
139.6875,36.2917,7.5,543935
139.5625,36.2917,7.83,543934
139.4375,36.2917,8,543933
139.3125,36.2917,8,543932
139.1875,36.2917,7.83,543931
139.0625,36.2917,7.83,543930
139.9375,36.2083,8,543927
139.8125,36.2083,7.67,543926
139.6875,36.2083,7.5,543925
139.5625,36.2083,7.67,543924
139.4375,36.2083,7.83,543923
139.3125,36.2083,7.83,543922
139.1875,36.2083,7.83,543921
139.0625,36.2083,7.83,543920
139.9375,36.125,7.83,543917
139.8125,36.125,7.67,543916
139.6875,36.125,7.5,543915
139.5625,36.125,7.67,543914
139.4375,36.125,7.83,543913
139.3125,36.125,7.83,543912
139.1875,36.125,7.83,543911
139.0625,36.125,8,543910
139.9375,36.0417,7.83,543907
139.8125,36.0417,7.67,543906
139.6875,36.0417,7.67,543905
139.5625,36.0417,7.83,543904
139.4375,36.0417,7.83,543903
139.3125,36.0417,7.83,543902
139.1875,36.0417,7.83,543901
139.0625,36.0417,7.83,543900
138.9375,36.625,8.17,543877
138.8125,36.625,8.33,543876
138.6875,36.625,8.17,543875
138.5625,36.625,8,543874
138.4375,36.625,8,543873
138.3125,36.625,8.17,543872
138.1875,36.625,8,543871
138.0625,36.625,7.67,543870
138.9375,36.5417,8.17,543867
138.8125,36.5417,8.17,543866
138.6875,36.5417,8,543865
138.5625,36.5417,7.83,543864
138.4375,36.5417,7.67,543863
138.3125,36.5417,8,543862
138.1875,36.5417,8,543861
138.0625,36.5417,7.67,543860
138.9375,36.4583,8.17,543857
138.8125,36.4583,8.17,543856
138.6875,36.4583,8.17,543855
138.5625,36.4583,7.83,543854
138.4375,36.4583,7.67,543853
138.3125,36.4583,8,543852
138.1875,36.4583,8,543851
138.0625,36.4583,7.67,543850
138.9375,36.375,8,543847
138.8125,36.375,8.17,543846
138.6875,36.375,8.33,543845
138.5625,36.375,8.17,543844
138.4375,36.375,8,543843
138.3125,36.375,8.33,543842
138.1875,36.375,8.17,543841
138.0625,36.375,7.83,543840
138.9375,36.2917,7.83,543837
138.8125,36.2917,8.33,543836
138.6875,36.2917,8.5,543835
138.5625,36.2917,8.33,543834
138.4375,36.2917,8.17,543833
138.3125,36.2917,8.33,543832
138.1875,36.2917,8.33,543831
138.0625,36.2917,7.83,543830
138.9375,36.2083,8,543827
138.8125,36.2083,8.33,543826
138.6875,36.2083,8.5,543825
138.5625,36.2083,8.17,543824
138.4375,36.2083,7.83,543823
138.3125,36.2083,8,543822
138.1875,36.2083,8,543821
138.0625,36.2083,7.83,543820
138.9375,36.125,8,543817
138.8125,36.125,8.33,543816
138.6875,36.125,8.5,543815
138.5625,36.125,8,543814
138.4375,36.125,7.83,543813
138.3125,36.125,7.67,543812
138.1875,36.125,7.67,543811
138.0625,36.125,7.5,543810
138.9375,36.0417,8,543807
138.8125,36.0417,8.17,543806
138.6875,36.0417,8.17,543805
138.5625,36.0417,7.83,543804
138.4375,36.0417,7.67,543803
138.3125,36.0417,7.5,543802
138.1875,36.0417,7.17,543801
138.0625,36.0417,7.33,543800
137.9375,36.625,7.67,543777
137.8125,36.625,7.83,543776
137.6875,36.625,8,543775
137.5625,36.625,8.17,543774
137.4375,36.625,8.33,543773
137.3125,36.625,8.5,543772
137.1875,36.625,8.5,543771
137.0625,36.625,8.33,543770
137.9375,36.5417,7.67,543767
137.8125,36.5417,7.83,543766
137.6875,36.5417,8,543765
137.5625,36.5417,8.17,543764
137.4375,36.5417,8.33,543763
137.3125,36.5417,8.5,543762
137.1875,36.5417,8.5,543761
137.0625,36.5417,8.5,543760
137.9375,36.4583,7.67,543757
137.8125,36.4583,8,543756
137.6875,36.4583,8,543755
137.5625,36.4583,8.17,543754
137.4375,36.4583,8.33,543753
137.3125,36.4583,8.33,543752
137.1875,36.4583,8.33,543751
137.0625,36.4583,8.33,543750
137.9375,36.375,7.83,543747
137.8125,36.375,8,543746
137.6875,36.375,8,543745
137.5625,36.375,8,543744
137.4375,36.375,8.17,543743
137.3125,36.375,8.17,543742
137.1875,36.375,8.17,543741
137.0625,36.375,8.17,543740
137.9375,36.2917,7.83,543737
137.8125,36.2917,8,543736
137.6875,36.2917,7.83,543735
137.5625,36.2917,7.83,543734
137.4375,36.2917,8,543733
137.3125,36.2917,8.17,543732
137.1875,36.2917,8.17,543731
137.0625,36.2917,8,543730
137.9375,36.2083,7.83,543727
137.8125,36.2083,8,543726
137.6875,36.2083,7.83,543725
137.5625,36.2083,7.67,543724
137.4375,36.2083,7.83,543723
137.3125,36.2083,8.17,543722
137.1875,36.2083,8.17,543721
137.0625,36.2083,8.17,543720
137.9375,36.125,7.83,543717
137.8125,36.125,8,543716
137.6875,36.125,8,543715
137.5625,36.125,7.83,543714
137.4375,36.125,8,543713
137.3125,36.125,8.17,543712
137.1875,36.125,8.17,543711
137.0625,36.125,8.17,543710
137.9375,36.0417,7.83,543707
137.8125,36.0417,8.17,543706
137.6875,36.0417,8,543705
137.5625,36.0417,8,543704
137.4375,36.0417,8.17,543703
137.3125,36.0417,8.17,543702
137.1875,36.0417,8.17,543701
137.0625,36.0417,8.33,543700
136.9375,36.625,8.5,543677
136.8125,36.625,8.5,543676
136.6875,36.625,8.33,543675
136.5625,36.625,8.33,543674
136.9375,36.5417,8.33,543667
136.8125,36.5417,8.33,543666
136.6875,36.5417,8.33,543665
136.5625,36.5417,8.33,543664
136.4375,36.5417,8.33,543663
136.9375,36.4583,8.33,543657
136.8125,36.4583,8.33,543656
136.6875,36.4583,8.33,543655
136.5625,36.4583,8.17,543654
136.4375,36.4583,8.33,543653
136.9375,36.375,8.17,543647
136.8125,36.375,8.17,543646
136.6875,36.375,8.33,543645
136.5625,36.375,8.33,543644
136.4375,36.375,8.33,543643
136.3125,36.375,8.33,543642
136.9375,36.2917,8.17,543637
136.8125,36.2917,8.33,543636
136.6875,36.2917,8.33,543635
136.5625,36.2917,8.33,543634
136.4375,36.2917,8.33,543633
136.3125,36.2917,8.33,543632
136.1875,36.2917,8,543631
136.0625,36.2917,8,543630
136.9375,36.2083,8.17,543627
136.8125,36.2083,8.33,543626
136.6875,36.2083,8.33,543625
136.5625,36.2083,8.33,543624
136.4375,36.2083,8.5,543623
136.3125,36.2083,8.5,543622
136.1875,36.2083,8,543621
136.0625,36.2083,7.83,543620
136.9375,36.125,8.33,543617
136.8125,36.125,8.33,543616
136.6875,36.125,8.33,543615
136.5625,36.125,8.33,543614
136.4375,36.125,8.5,543613
136.3125,36.125,8.5,543612
136.1875,36.125,8.17,543611
136.0625,36.125,8,543610
136.9375,36.0417,8.33,543607
136.8125,36.0417,8.33,543606
136.6875,36.0417,8.17,543605
136.5625,36.0417,8.17,543604
136.4375,36.0417,8.33,543603
136.3125,36.0417,8.67,543602
136.1875,36.0417,8.5,543601
136.0625,36.0417,8.33,543600
135.9375,36.0417,8.33,543507
133.3125,36.375,8.67,543342
133.1875,36.375,8.67,543341
133.4375,36.2917,8.67,543333
133.3125,36.2917,8.67,543332
133.1875,36.2917,8.67,543331
133.4375,36.2083,8.67,543323
133.3125,36.2083,8.67,543322
133.1875,36.2083,8.67,543321
133.3125,36.125,8.67,543312
133.1875,36.125,8.67,543311
133.0625,36.125,8.5,543310
133.1875,36.0417,8.5,543301
133.0625,36.0417,8.5,543300
132.9375,36.125,8.5,543217
132.9375,36.0417,8.5,543207
140.6875,35.9583,7.67,534075
140.5625,35.9583,7.83,534074
140.4375,35.9583,7.67,534073
140.3125,35.9583,7.5,534072
140.1875,35.9583,7.67,534071
140.0625,35.9583,7.67,534070
140.8125,35.875,7.5,534066
140.6875,35.875,7.5,534065
140.5625,35.875,7.67,534064
140.4375,35.875,7.5,534063
140.3125,35.875,7.5,534062
140.1875,35.875,7.5,534061
140.0625,35.875,7.67,534060
140.8125,35.7917,7.33,534056
140.6875,35.7917,7.33,534055
140.5625,35.7917,7.5,534054
140.4375,35.7917,7.5,534053
140.3125,35.7917,7.5,534052
140.1875,35.7917,7.5,534051
140.0625,35.7917,7.5,534050
140.9375,35.7083,7.33,534047
140.8125,35.7083,7.33,534046
140.6875,35.7083,7.33,534045
140.5625,35.7083,7.5,534044
140.4375,35.7083,7.5,534043
140.3125,35.7083,7.5,534042
140.1875,35.7083,7.5,534041
140.0625,35.7083,7.5,534040
140.5625,35.625,7.5,534034
140.4375,35.625,7.5,534033
140.3125,35.625,7.5,534032
140.1875,35.625,7.5,534031
140.0625,35.625,7.5,534030
140.5625,35.5417,7.5,534024
140.4375,35.5417,7.5,534023
140.3125,35.5417,7.5,534022
140.1875,35.5417,7.5,534021
140.0625,35.5417,7.5,534020
140.4375,35.4583,7.5,534013
140.3125,35.4583,7.5,534012
140.1875,35.4583,7.5,534011
140.0625,35.4583,7.5,534010
140.4375,35.375,7.33,534003
140.3125,35.375,7.33,534002
140.1875,35.375,7.33,534001
140.0625,35.375,7.5,534000
139.9375,35.9583,7.67,533977
